"signature","draw","mean_patient_difference","median_patient_difference","concordant_patients"
"SenMayo_nonoverlap",2511,0.29465072487744,0.292579405691046,23
"SenMayo_nonoverlap",2512,0.192142650584855,0.187351864037139,23
"SenMayo_nonoverlap",2513,0.196084031694794,0.19417836800733,23
"SenMayo_nonoverlap",2514,0.317557747095258,0.30140659354369,23
"SenMayo_nonoverlap",2515,0.348298868676349,0.351921529645285,23
"SenMayo_nonoverlap",2516,0.209146493636926,0.209781972063973,22
"SenMayo_nonoverlap",2517,0.14356094496156,0.152553052822893,23
"SenMayo_nonoverlap",2518,0.231373776494886,0.241584065262666,23
"SenMayo_nonoverlap",2519,0.207782085708287,0.207232265445646,23
"SenMayo_nonoverlap",2520,0.325588326255993,0.325953563209106,23
"SenMayo_nonoverlap",2521,0.193499454218701,0.189324221784506,23
"SenMayo_nonoverlap",2522,0.21253853469761,0.18533504880601,22
"SenMayo_nonoverlap",2523,0.171879306425263,0.173774521915146,22
"SenMayo_nonoverlap",2524,0.181400421864482,0.170055919349755,22
"SenMayo_nonoverlap",2525,0.342592028954367,0.360967796985942,23
"SenMayo_nonoverlap",2526,0.270065218724062,0.254839167212478,23
"SenMayo_nonoverlap",2527,0.176196509576794,0.187143084204298,22
"SenMayo_nonoverlap",2528,0.193258465696283,0.187705464992886,23
"SenMayo_nonoverlap",2529,0.269573275756379,0.241402090052447,23
"SenMayo_nonoverlap",2530,0.257433016867626,0.233132593086799,23
"SenMayo_nonoverlap",2531,0.26743672549826,0.265858916694237,23
"SenMayo_nonoverlap",2532,0.274127547206393,0.277836279066314,23
"SenMayo_nonoverlap",2533,0.185639885953545,0.188795742221711,23
"SenMayo_nonoverlap",2534,0.199177662396087,0.204914076399159,23
"SenMayo_nonoverlap",2535,0.231515950914929,0.233823476333364,23
"SenMayo_nonoverlap",2536,0.188862723694254,0.193521257984189,23
"SenMayo_nonoverlap",2537,0.319497856181813,0.312980482035838,23
"SenMayo_nonoverlap",2538,0.223199324407327,0.197879634101136,23
"SenMayo_nonoverlap",2539,0.29542098266966,0.280191466949622,23
"SenMayo_nonoverlap",2540,0.187456687705323,0.172983237107283,23
"SenMayo_nonoverlap",2541,0.242313697226164,0.238370723980126,23
"SenMayo_nonoverlap",2542,0.252608354916018,0.228740511247998,23
"SenMayo_nonoverlap",2543,0.297704656234811,0.321452480849158,23
"SenMayo_nonoverlap",2544,0.1945685588858,0.188083689728636,23
"SenMayo_nonoverlap",2545,0.152573972313868,0.14004439039024,23
"SenMayo_nonoverlap",2546,0.108692248920783,0.104588834376708,21
"SenMayo_nonoverlap",2547,0.128830126166725,0.137292561902891,21
"SenMayo_nonoverlap",2548,0.21051415390604,0.208974054335581,23
"SenMayo_nonoverlap",2549,0.138686707121709,0.136593221726365,22
"SenMayo_nonoverlap",2550,0.184437455419956,0.170979682546074,23
"SenMayo_nonoverlap",2551,0.244638489841037,0.239008953845554,23
"SenMayo_nonoverlap",2552,0.206038113355988,0.20932047753769,23
"SenMayo_nonoverlap",2553,0.242730675461808,0.230514815812415,22
"SenMayo_nonoverlap",2554,0.180433173310501,0.158333137563334,23
"SenMayo_nonoverlap",2555,0.220174612869634,0.208792185193021,23
"SenMayo_nonoverlap",2556,0.22117378397059,0.223171173512511,22
"SenMayo_nonoverlap",2557,0.257735143552565,0.240685990896981,23
"SenMayo_nonoverlap",2558,0.230837540862591,0.208734130938345,23
"SenMayo_nonoverlap",2559,0.24040625966518,0.217754902400934,23
"SenMayo_nonoverlap",2560,0.227817943249873,0.224871561415931,23
"SenMayo_nonoverlap",2561,0.335855018603493,0.327064809325134,23
"SenMayo_nonoverlap",2562,0.247333707132715,0.25633401588002,23
"SenMayo_nonoverlap",2563,0.155239725525019,0.133255073651654,22
"SenMayo_nonoverlap",2564,0.240114294804908,0.249061485520894,23
"SenMayo_nonoverlap",2565,0.326472703861841,0.320599802265615,23
"SenMayo_nonoverlap",2566,0.273620544986209,0.265896898553902,23
"SenMayo_nonoverlap",2567,0.13264033223765,0.134908592783166,21
"SenMayo_nonoverlap",2568,0.232389439871711,0.219404204709251,23
"SenMayo_nonoverlap",2569,0.276403491667025,0.286062124482468,22
"SenMayo_nonoverlap",2570,0.212751707049684,0.180789882117741,23
"SenMayo_nonoverlap",2571,0.213236266871847,0.203042478569956,23
"SenMayo_nonoverlap",2572,0.225915178522389,0.21846722220697,22
"SenMayo_nonoverlap",2573,0.197712878471971,0.193596139339592,23
"SenMayo_nonoverlap",2574,0.204588326021937,0.206895827202245,22
"SenMayo_nonoverlap",2575,0.234587540784691,0.231003281906209,23
"SenMayo_nonoverlap",2576,0.245741754583616,0.218496272321874,23
"SenMayo_nonoverlap",2577,0.206782819113732,0.206530758067264,22
"SenMayo_nonoverlap",2578,0.111260003870071,0.107816568552908,22
"SenMayo_nonoverlap",2579,0.184212839416411,0.185596236363574,23
"SenMayo_nonoverlap",2580,0.248944987291882,0.223224894346458,23
"SenMayo_nonoverlap",2581,0.192670909680829,0.195245135325872,23
"SenMayo_nonoverlap",2582,0.128213881540206,0.127259825486681,22
"SenMayo_nonoverlap",2583,0.138863340727915,0.141978078661805,23
"SenMayo_nonoverlap",2584,0.144415990963404,0.147398587440584,22
"SenMayo_nonoverlap",2585,0.187457758116791,0.169639375644956,22
"SenMayo_nonoverlap",2586,0.202657678572534,0.205719180762127,22
"SenMayo_nonoverlap",2587,0.273479549711352,0.266696910985819,23
"SenMayo_nonoverlap",2588,0.197032759642711,0.206981468477105,22
"SenMayo_nonoverlap",2589,0.126014649325481,0.106327145993699,21
"SenMayo_nonoverlap",2590,0.169844433052497,0.160417323492099,23
"SenMayo_nonoverlap",2591,0.167912917029572,0.174970163215328,23
"SenMayo_nonoverlap",2592,0.242661473294036,0.239878928294018,23
"SenMayo_nonoverlap",2593,0.136089546824379,0.123298769824761,21
"SenMayo_nonoverlap",2594,0.209787693015888,0.20595571117551,23
"SenMayo_nonoverlap",2595,0.159189491124773,0.165419607429337,22
"SenMayo_nonoverlap",2596,0.322307399746349,0.311399611753992,23
"SenMayo_nonoverlap",2597,0.222764392949338,0.213870373162455,23
"SenMayo_nonoverlap",2598,0.171627439947827,0.16067347129449,22
"SenMayo_nonoverlap",2599,0.213149583760723,0.220535986730903,23
"SenMayo_nonoverlap",2600,0.255356298394579,0.250374846927126,23
"SenMayo_nonoverlap",2601,0.28148347942113,0.279230851629288,23
"SenMayo_nonoverlap",2602,0.284288148936476,0.263655241390762,23
"SenMayo_nonoverlap",2603,0.220167824267471,0.23719591281093,23
"SenMayo_nonoverlap",2604,0.24968002919502,0.240302453080178,23
"SenMayo_nonoverlap",2605,0.219530215881979,0.225667807447217,23
"SenMayo_nonoverlap",2606,0.21119816163191,0.227806634444097,23
"SenMayo_nonoverlap",2607,0.0826427018104107,0.0705927146870591,19
"SenMayo_nonoverlap",2608,0.135143086912736,0.13509384130358,21
"SenMayo_nonoverlap",2609,0.193941558264953,0.178330081088268,23
"SenMayo_nonoverlap",2610,0.125721152035065,0.120174973182515,22
"SenMayo_nonoverlap",2611,0.261818995986567,0.263402128682834,23
"SenMayo_nonoverlap",2612,0.342281067292101,0.347801036582343,23
"SenMayo_nonoverlap",2613,0.294711847256129,0.296325685370897,23
"SenMayo_nonoverlap",2614,0.165870024827219,0.15796045990477,23
"SenMayo_nonoverlap",2615,0.239622444038633,0.23214219091445,23
"SenMayo_nonoverlap",2616,0.273861358620809,0.269682726597936,23
"SenMayo_nonoverlap",2617,0.220557095544826,0.223293928343802,23
"SenMayo_nonoverlap",2618,0.232870980093625,0.225750285691534,23
"SenMayo_nonoverlap",2619,0.169533190492575,0.17266075602113,23
"SenMayo_nonoverlap",2620,0.286649097959046,0.277538237828036,23
"SenMayo_nonoverlap",2621,0.158697768385701,0.169145136629537,23
"SenMayo_nonoverlap",2622,0.249209180160396,0.269135844366911,23
"SenMayo_nonoverlap",2623,0.179516123686004,0.187100450742337,22
"SenMayo_nonoverlap",2624,0.296941697970468,0.28963430708435,23
"SenMayo_nonoverlap",2625,0.362652715422826,0.367163437770449,23
"SenMayo_nonoverlap",2626,0.308348639285355,0.320175586048453,23
"SenMayo_nonoverlap",2627,0.277580192201977,0.278975508425767,23
"SenMayo_nonoverlap",2628,0.149313774051367,0.134643162393142,23
"SenMayo_nonoverlap",2629,0.150271949515242,0.129905466969022,23
"SenMayo_nonoverlap",2630,0.25731487472519,0.262708169878347,22
"SenMayo_nonoverlap",2631,0.248550655702604,0.247775156705451,23
"SenMayo_nonoverlap",2632,0.124738239949975,0.132591985539367,22
"SenMayo_nonoverlap",2633,0.295476924742162,0.307223862368468,23
"SenMayo_nonoverlap",2634,0.414006810570771,0.416763253888652,23
"SenMayo_nonoverlap",2635,0.239666596279401,0.222396669573244,23
"SenMayo_nonoverlap",2636,0.2460780741419,0.205422131419289,23
"SenMayo_nonoverlap",2637,0.271960348193541,0.235001410097181,23
"SenMayo_nonoverlap",2638,0.260465427378448,0.235502343570198,23
"SenMayo_nonoverlap",2639,0.219583713112513,0.218981711052774,23
"SenMayo_nonoverlap",2640,0.280476082322625,0.28467501377442,23
"SenMayo_nonoverlap",2641,0.363594009573218,0.36519393805611,23
"SenMayo_nonoverlap",2642,0.196770492340855,0.204094706692849,22
"SenMayo_nonoverlap",2643,0.190907743911028,0.174821667872938,23
"SenMayo_nonoverlap",2644,0.311946282289016,0.30825065583992,23
"SenMayo_nonoverlap",2645,0.255223740421444,0.268875171697397,23
"SenMayo_nonoverlap",2646,0.184132542450683,0.156826499419796,23
"SenMayo_nonoverlap",2647,0.143230206066484,0.142515838168238,21
"SenMayo_nonoverlap",2648,0.228180694242041,0.223751952209427,23
"SenMayo_nonoverlap",2649,0.275652030119151,0.267703901149329,23
"SenMayo_nonoverlap",2650,0.194014502611403,0.179607805812272,23
"SenMayo_nonoverlap",2651,0.258535033028668,0.271327386822095,23
"SenMayo_nonoverlap",2652,0.185935045684977,0.166909262155418,23
"SenMayo_nonoverlap",2653,0.21622447797937,0.239446214010171,22
"SenMayo_nonoverlap",2654,0.211777625235881,0.198213926046821,23
"SenMayo_nonoverlap",2655,0.176479578156797,0.16964509061881,23
"SenMayo_nonoverlap",2656,0.220204122883511,0.215384132880562,23
"SenMayo_nonoverlap",2657,0.277461978256394,0.285031244044031,23
"SenMayo_nonoverlap",2658,0.257871945647292,0.256939586887854,23
"SenMayo_nonoverlap",2659,0.111361930682759,0.110234598158199,21
"SenMayo_nonoverlap",2660,0.249548479559868,0.239454513345511,22
"SenMayo_nonoverlap",2661,0.20721497441315,0.219266956121409,22
"SenMayo_nonoverlap",2662,0.270531585945002,0.279614639974574,23
"SenMayo_nonoverlap",2663,0.281961666160024,0.271851660752216,23
"SenMayo_nonoverlap",2664,0.229773817081629,0.245253458458994,23
"SenMayo_nonoverlap",2665,0.263256677366127,0.26581162945858,23
"SenMayo_nonoverlap",2666,0.271142621273745,0.268045405814543,23
"SenMayo_nonoverlap",2667,0.321168770874271,0.301630733911459,23
"SenMayo_nonoverlap",2668,0.211347144803254,0.211937452141192,23
"SenMayo_nonoverlap",2669,0.178730160373486,0.1708728685191,22
"SenMayo_nonoverlap",2670,0.233463469347372,0.246779475263304,23
"SenMayo_nonoverlap",2671,0.206623529907994,0.197482451885991,23
"SenMayo_nonoverlap",2672,0.234725264526316,0.234354380038294,23
"SenMayo_nonoverlap",2673,0.272806205700005,0.251195528224625,23
"SenMayo_nonoverlap",2674,0.180498236304041,0.174188417756321,22
"SenMayo_nonoverlap",2675,0.304571869099135,0.28874765062842,23
"SenMayo_nonoverlap",2676,0.131079258714155,0.13473983833453,22
"SenMayo_nonoverlap",2677,0.206167834081461,0.197124386195958,22
"SenMayo_nonoverlap",2678,0.165827130748391,0.157266417687432,23
"SenMayo_nonoverlap",2679,0.135230293418798,0.153039377375582,22
"SenMayo_nonoverlap",2680,0.100245309267057,0.0927932694910156,23
"SenMayo_nonoverlap",2681,0.263748375378685,0.266358507840498,23
"SenMayo_nonoverlap",2682,0.23139327899057,0.253188071765208,23
"SenMayo_nonoverlap",2683,0.184363862756556,0.172815882660654,23
"SenMayo_nonoverlap",2684,0.263148189080363,0.257012883960783,23
"SenMayo_nonoverlap",2685,0.237187154438367,0.237465404535498,23
"SenMayo_nonoverlap",2686,0.253689469479253,0.254990391343641,23
"SenMayo_nonoverlap",2687,0.211942269554257,0.208964948443544,22
"SenMayo_nonoverlap",2688,0.305237321287245,0.306106086460811,23
"SenMayo_nonoverlap",2689,0.169969041300046,0.160007636346417,23
"SenMayo_nonoverlap",2690,0.220513532186568,0.209369909227258,23
"SenMayo_nonoverlap",2691,0.297890127632808,0.29422529370973,23
"SenMayo_nonoverlap",2692,0.294357674872974,0.287730652236073,23
"SenMayo_nonoverlap",2693,0.185927302852115,0.183537235805823,23
"SenMayo_nonoverlap",2694,0.123941379467383,0.112717813569613,23
"SenMayo_nonoverlap",2695,0.255090159961942,0.250053499305152,23
"SenMayo_nonoverlap",2696,0.216135471480969,0.191883764593892,23
"SenMayo_nonoverlap",2697,0.212472625778028,0.240045757541177,23
"SenMayo_nonoverlap",2698,0.209168786397563,0.184287690891872,23
"SenMayo_nonoverlap",2699,0.191107012085657,0.178753703570501,23
"SenMayo_nonoverlap",2700,0.171541614805891,0.161528976455731,22
"SenMayo_nonoverlap",2701,0.2258013631422,0.20952859718295,23
"SenMayo_nonoverlap",2702,0.30117871589137,0.292193814052739,23
"SenMayo_nonoverlap",2703,0.312886972943932,0.324507972803873,23
"SenMayo_nonoverlap",2704,0.242188771778652,0.236365345254779,23
"SenMayo_nonoverlap",2705,0.279858732899182,0.261886199204875,23
"SenMayo_nonoverlap",2706,0.171646229478627,0.150288026475177,22
"SenMayo_nonoverlap",2707,0.306109332880829,0.287905876412002,23
"SenMayo_nonoverlap",2708,0.129557928179951,0.136403177988427,22
"SenMayo_nonoverlap",2709,0.211889304923885,0.198169281138693,23
"SenMayo_nonoverlap",2710,0.103888235522924,0.121015339675651,21
"SenMayo_nonoverlap",2711,0.220234084959513,0.214519566957314,23
"SenMayo_nonoverlap",2712,0.125693020562995,0.11506332929966,22
"SenMayo_nonoverlap",2713,0.251090527793793,0.23593136973833,23
"SenMayo_nonoverlap",2714,0.260857664472889,0.267789607527162,23
"SenMayo_nonoverlap",2715,0.346602098604702,0.345025199865758,23
"SenMayo_nonoverlap",2716,0.253531153998976,0.270630536135671,23
"SenMayo_nonoverlap",2717,0.15201853733344,0.157493597618904,22
"SenMayo_nonoverlap",2718,0.0742218791770659,0.0689596965392277,20
"SenMayo_nonoverlap",2719,0.261288002524173,0.274941555375707,23
"SenMayo_nonoverlap",2720,0.270122698775515,0.250885442240779,23
"SenMayo_nonoverlap",2721,0.307335753105534,0.290072611655771,23
"SenMayo_nonoverlap",2722,0.118280483670211,0.131972043716619,20
"SenMayo_nonoverlap",2723,0.305515476575722,0.310472455430186,22
"SenMayo_nonoverlap",2724,0.271115580284032,0.273101738020062,23
"SenMayo_nonoverlap",2725,0.204222288827253,0.206624856900205,23
"SenMayo_nonoverlap",2726,0.258513170159454,0.250949422023446,23
"SenMayo_nonoverlap",2727,0.207706407533774,0.229102468025911,23
"SenMayo_nonoverlap",2728,0.299110085322804,0.31943543622475,23
"SenMayo_nonoverlap",2729,0.117453600669737,0.128374987799745,20
"SenMayo_nonoverlap",2730,0.187598566755156,0.184461806589241,23
"SenMayo_nonoverlap",2731,0.23571446205438,0.234016777441124,23
"SenMayo_nonoverlap",2732,0.22887307767761,0.2173615214521,23
"SenMayo_nonoverlap",2733,0.223537079452295,0.226441086992906,23
"SenMayo_nonoverlap",2734,0.184720181230266,0.179377581314077,22
"SenMayo_nonoverlap",2735,0.232048355138873,0.224777741059831,23
"SenMayo_nonoverlap",2736,0.154020079230122,0.157016270808501,22
"SenMayo_nonoverlap",2737,0.201516439484033,0.199799716313667,22
"SenMayo_nonoverlap",2738,0.284573201821518,0.271167502466556,23
"SenMayo_nonoverlap",2739,0.177869835946993,0.194166036654326,23
"SenMayo_nonoverlap",2740,0.234952088597477,0.228333426743929,23
"SenMayo_nonoverlap",2741,0.285750083491826,0.271082005182113,23
"SenMayo_nonoverlap",2742,0.278759300090361,0.299296605800957,23
"SenMayo_nonoverlap",2743,0.202566744625724,0.211323281765464,23
"SenMayo_nonoverlap",2744,0.18567014572643,0.18779106394521,22
"SenMayo_nonoverlap",2745,0.357178875156276,0.352637298600375,23
"SenMayo_nonoverlap",2746,0.230816817024856,0.212687494052913,22
"SenMayo_nonoverlap",2747,0.166682836163923,0.163549603683546,23
"SenMayo_nonoverlap",2748,0.106918079621611,0.0917968122863583,20
"SenMayo_nonoverlap",2749,0.193205049511837,0.19073985577944,23
"SenMayo_nonoverlap",2750,0.262503735013322,0.244036017939625,23
"SenMayo_nonoverlap",2751,0.0766237610445568,0.0673779079374053,20
"SenMayo_nonoverlap",2752,0.26938924331928,0.272422928953138,23
"SenMayo_nonoverlap",2753,0.206577184045962,0.205302567691154,23
"SenMayo_nonoverlap",2754,0.168497861872799,0.175064834886081,22
"SenMayo_nonoverlap",2755,0.184635185423808,0.177404538902639,23
"SenMayo_nonoverlap",2756,0.155473339426724,0.166553881985446,22
"SenMayo_nonoverlap",2757,0.2118836618313,0.203340843815741,23
"SenMayo_nonoverlap",2758,0.374156585294652,0.376854803071054,23
"SenMayo_nonoverlap",2759,0.231031875928942,0.216425921590909,23
"SenMayo_nonoverlap",2760,0.261471958353102,0.272078018383589,23
"SenMayo_nonoverlap",2761,0.185587576302336,0.179686364469127,22
"SenMayo_nonoverlap",2762,0.297923672201779,0.285645219257292,23
"SenMayo_nonoverlap",2763,0.221555553009762,0.221741676345125,23
"SenMayo_nonoverlap",2764,0.363291503658816,0.352878213386164,23
"SenMayo_nonoverlap",2765,0.146933989750148,0.139304040689383,23
"SenMayo_nonoverlap",2766,0.32209539147386,0.325770814439672,23
"SenMayo_nonoverlap",2767,0.153828485758935,0.140195701758818,22
"SenMayo_nonoverlap",2768,0.29128616644697,0.298493076754188,23
"SenMayo_nonoverlap",2769,0.0702179661979261,0.067241427191558,19
"SenMayo_nonoverlap",2770,0.187635151896122,0.182248870095179,23
"SenMayo_nonoverlap",2771,0.218213556878775,0.220676350289619,23
"SenMayo_nonoverlap",2772,0.225371952490709,0.213106087203088,23
"SenMayo_nonoverlap",2773,0.312946406821234,0.301535258264527,23
"SenMayo_nonoverlap",2774,0.181511045999675,0.177549362207265,22
"SenMayo_nonoverlap",2775,0.0953143751824039,0.0994503733862979,21
"SenMayo_nonoverlap",2776,0.281121337758874,0.271716023435227,23
"SenMayo_nonoverlap",2777,0.221746510210454,0.231672637652191,23
"SenMayo_nonoverlap",2778,0.217042957864534,0.210515867121376,23
"SenMayo_nonoverlap",2779,0.128228836543103,0.124455109093683,23
"SenMayo_nonoverlap",2780,0.284837587290851,0.274240917951037,23
"SenMayo_nonoverlap",2781,0.317875659041416,0.33144545520272,23
"SenMayo_nonoverlap",2782,0.245633027840959,0.231293762504875,23
"SenMayo_nonoverlap",2783,0.340045882370821,0.322699645532814,23
"SenMayo_nonoverlap",2784,0.247876319599301,0.237982771794847,23
"SenMayo_nonoverlap",2785,0.184338365151068,0.177332513252296,23
"SenMayo_nonoverlap",2786,0.236229173442571,0.198398258715163,23
"SenMayo_nonoverlap",2787,0.255097812274029,0.244127368547195,23
"SenMayo_nonoverlap",2788,0.194070390234211,0.199934528264702,22
"SenMayo_nonoverlap",2789,0.306868426283192,0.289517372144057,23
"SenMayo_nonoverlap",2790,0.240537068827304,0.233269283577873,23
"SenMayo_nonoverlap",2791,0.214529642347299,0.210705465864662,23
"SenMayo_nonoverlap",2792,0.158020993015417,0.146949426806614,22
"SenMayo_nonoverlap",2793,0.260857291897452,0.258279000578945,23
"SenMayo_nonoverlap",2794,0.218894694289402,0.205216683896367,23
"SenMayo_nonoverlap",2795,0.276662880377078,0.280165314294388,23
"SenMayo_nonoverlap",2796,0.177399385473872,0.168068786524352,23
